url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,carport,tipe properti,sertifikat,daya listrik,km. pembantu,garasi,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,kt. pembantu,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,maid bedrooms,maid bathrooms,garages,floors,building age,property condition,furnishing,building orientation
https://www.rumah123.com/properti/tangerang/hos11364191/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rp,785,Juta,Rumah Murah 2 Lantai SHM Gratis Biaya Biaya Surat Bebas Banjir,"Gading Serpong, Tangerang","Masjid,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Track Lari,  Jalur Telepon",3,2,85 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11364191,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11364183/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rp,"3,55",Miliar,Dijual rumah cantik di cluster Flamingo The Springs Gading Serpong,"Gading Serpong, Tangerang"," Lapangan Voli,  Taman, Lapangan Basket, Lapangan Bulu Tangkis, Keamanan, Akses Parkir, Keamanan 24 jam, Taman,  One Gate System,  Playground",4,3,128 m²,160 m²,1,rumah,shm - sertifikat hak milik,4400 mah,1,,2,,bagus,unfurnished,timur laut,hos11364183,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11364180/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rp,755,Juta,Rumah Eksekutif 2 Lantai SHM Bebas Banjir Lokasi Strategis,"Cimone, Tangerang","Masjid,  Keamanan,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Track Lari,  Jalur Telepon",3,2,78 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11364180,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11364174/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rp,"1,6",Miliar,Rumah 2 Lantai hadap timur dalam cluster di bsd,"BSD Nusaloka, Tangerang","Masjid,  Jogging Track,  Taman, Keamanan, Keamanan 24 jam,  Masjid, Track Lari,  Akses Parkir,  One Gate System,  Tempat Laundry, Taman",2,2,72 m²,65 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,2,,bagus,unfurnished,timur,hos11364174,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11364171/#qid~de3482b1-2665-4625-8388-e73221c6121f,Rp,785,Juta,Rumah Elegan 2 Lantai SHM Lokasi Strategis,"Cimone, Tangerang","Masjid,  Keamanan,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Keamanan 24 jam, Track Lari,  Akses Parkir,  One Gate System,  Jalur Telepon",3,2,85 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11364171,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11364171/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,785,Juta,Rumah Elegan 2 Lantai SHM Lokasi Strategis,"Cimone, Tangerang","Masjid,  Keamanan,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Keamanan 24 jam, Track Lari,  Akses Parkir,  One Gate System,  Jalur Telepon",3,2,85 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11364171,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11360936/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"3,5",Miliar,"Unit Langka Rumah Baru Siap Huni di Central Bsd, Cluster Aure The Mozia","BSD City, Tangerang","Pemanas Air,  Taman, Lapangan Bola,  Tempat Gym, Tempat Jemuran, Lapangan Bulu Tangkis, Akses Parkir, Kitchen Set, Keamanan 24 jam,  Track Lari,  CCTV, Taman,  One Gate System,  AC",4,4,120 m²,135 m²,,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,,2,2021,bagus,unfurnished,,hos11360936,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11359994/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"1,94",Miliar,Rumah Ready Alam Sutera 2 Dp 5 Persen Free Tv 43 Suvarna Sutra,"Pasar Kemis, Tangerang"," Lapangan Voli, CCTV,  Tempat Gym, Lapangan Tenis, Tempat Jemuran, Lapangan Bulu Tangkis,  Track Lari, Keamanan 24 jam,  Kolam Renang, Wastafel, Taman,  One Gate System,  Playground",3,3,120 m²,147 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,,1,2022,baru,unfurnished,utara,hos11359994,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11364150/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"2,6",Miliar,Dijual rumah cantik semi furnished di cluster Trimezia Gading Serpong,"Gading Serpong, Tangerang","Keamanan, Taman",4,3,135 m²,168 m²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,1,,sudah renovasi,semi furnished,,hos11364150,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11364147/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"5,7",Miliar,Rumah dijual Foresta BSD,"BSD Foresta, Tangerang","Masjid,  Jogging Track,  Taman, Keamanan, Keamanan 24 jam,  Masjid, Ac, AC, Track Lari,  Kolam Renang, Taman",5,4,365 m²,400 m²,1,rumah,shm - sertifikat hak milik,4400 mah,1,,2,,bagus,unfurnished,timur,hos11364147,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11354735/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"1,75",Miliar,Rumah cantik kondisi baru plus club house di golden park,"BSD, Tangerang",keamanan 24 jam,3,2,90 m²,68 m²,,rumah,shm - sertifikat hak milik,lainnya mah,1,,2,2020,unfurnished,baru,,hos11354735,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11354739/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"1,75",Miliar,Rumah cantik kondisi baru plus club house di golden park,"BSD City, Tangerang",keamanan 24 jam,3,2,90 m²,68 m²,,rumah,shm - sertifikat hak milik,lainnya mah,1,,2,2020,unfurnished,baru,,hos11354739,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363984/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,650,Juta,"Dijual Rumah di Taman Picasso, Citra Raya Tangerang","Cikupa Citra Raya, Tangerang","Jalur Telepon, Taman,  One Gate System, Keamanan 24 jam",2,2,108 m²,108 m²,,rumah,hgb - hak guna bangunan,1300 mah,,,1,,baru,semi furnished,,hos11363984,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363964/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,655,Juta,Hunian Impin Milenial Harga Murah Lokasi Strategis Di Pamulang,"Modernland, Tangerang","Kulkas, Masjid,  Taman, Lapangan Bola, Tempat Jemuran, Jalur Telepon, Lapangan Bulu Tangkis,  Track Lari, Keamanan 24 jam, Wastafel,  Akses Parkir,  One Gate System,  AC,  Tempat Laundry,  Playground",3,2,64 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,2,2,2022,baru,semi furnished,timur,hos11363964,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363950/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"3,6",Miliar,Dijual cepat..Jual Rugi rumah di cluster Volta at Scientia Garden Gading Serpong,"Gading Serpong, Tangerang"," Taman, Keamanan, Akses Parkir, Keamanan 24 jam, Taman,  One Gate System,  Playground",4,4,238 m²,178 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",3500 mah,1,,2,,sudah renovasi,unfurnished,selatan,hos11363950,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363947/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,610,Juta,"Dijual Dan Disewa Rumah di Taman Puspita, Citra Raya Tangerang","Cikupa Citra Raya, Tangerang","Jalur Telepon, Taman,  One Gate System, Keamanan 24 jam",3,2,90 m²,75 m²,,rumah,hgb - hak guna bangunan,2200 mah,,,1,,bagus,semi furnished,,hos11363947,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363933/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,755,Juta,Rumah Keren 2 Lantai Elegan Modern SHM Gratis Biaya Biaya Surat Lokasi Strategis,"Cipondoh, Tangerang"," Keamanan,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon,  Masjid, Track Lari, Taman",3,2,78 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11363933,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363783/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,15,Miliar,Dijual rumah mewah full furnished di cluster Amethyst PHG Summarecon Gading Serpong,"Gading Serpong, Tangerang","Keamanan, Taman",4,5,585 m²,425 m²,1,rumah,shm - sertifikat hak milik,5500 mah,1,1,2,,sudah renovasi,furnished,selatan,hos11363783,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363784/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,850,Juta,Dijual Murah Rumah Perum 2 Karawaci Tangerang,"Karawaci, Tangerang","Kitchen Set, Keamanan 24 jam",4,2,135 m²,108 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,,2,,bagus,unfurnished,,hos11363784,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363759/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,3,Miliar,"Dijual Rumah di Taman Palma, Citra Raya Cikupa Tangerang","Cikupa Citra Raya, Tangerang","Jalur Telepon, Taman,  One Gate System, Keamanan 24 jam",4,4,360 m²,400 m²,,rumah,shm - sertifikat hak milik,4400 mah,1,,2,,bagus,,,hos11363759,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363752/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,785,Juta,Rumah Mewah 2 Lantai SHM Gratis Biaya Biaya Surat Lokasi Strategis,"Cipondoh, Tangerang","Masjid,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Track Lari,  Jalur Telepon",3,2,85 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11363752,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363733/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,"4,5",Miliar,Dijual rumah cantik siap huni full renov dan furnish di cluster Granada Alicante Garing Serpong,"Gading Serpong, Tangerang","Keamanan, Taman",4,4,216 m²,300 m²,1,rumah,shm - sertifikat hak milik,5500 mah,1,1,2,,sudah renovasi,furnished,selatan,hos11363733,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363738/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,Rp,650,Juta,Rumah murah di cluster premium di Citra raya Tangerang,"Cikupa Citra Raya, Tangerang","Track Lari, Taman, Jogging Track,  Keamanan",2,1,90 m²,75 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,,1,2021,bagus,unfurnished,,hos11363738,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363738/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,650,Juta,Rumah murah di cluster premium di Citra raya Tangerang,"Cikupa Citra Raya, Tangerang","Track Lari, Taman, Jogging Track,  Keamanan",2,1,90 m²,75 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,,1,2021,bagus,unfurnished,,hos11363738,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363696/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,580,Miliar,Dijual rumah apik di cluster Pascal Summarecon Gading Serpong,"Gading Serpong, Tangerang","Jalur Telepon, Keamanan,  Taman, Tempat Jemuran",5,4,303 m²,300 m²,1,rumah,shm - sertifikat hak milik,5500 mah,1,1,2,,bagus,unfurnished,utara,hos11363696,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363705/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,700,Juta,"Dijual Disewa Rumah di East Portofino, Villaggio Citra Raya","Cikupa Citra Raya, Tangerang","Jalur Telepon, Taman,  One Gate System, Keamanan 24 jam",2,1,72 m²,36 m²,,rumah,shm - sertifikat hak milik,2200 mah,,,1,,baru,semi furnished,,hos11363705,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363699/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,755,Juta,Rumah Murah 2 Lantai Elegan SHM Gratis Biaya Biaya Surat Lokasi Strategis,"Cikokol, Tangerang"," Keamanan,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon,  Masjid, Track Lari",3,2,78 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,timur,hos11363699,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363345/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"5,7",Miliar,RUMAH MEWAH 2 Lantai FORESTA BSD Lokasi Strategis,"BSD, Tangerang","Keamanan, Taman, Tempat Jemuran",5,4,365 m²,400 m²,2,rumah,shm - sertifikat hak milik,4400 mah,1,1,2,2018,bagus,semi furnished,,hos11363345,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363538/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,785,Juta,Rumah Modern 2 Lantai SHM Gratis Biaya Biaya Surat Lokasi Strategis Bebas Banjir,"Cikokol, Tangerang","Masjid,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari,  One Gate System,  Jalur Telepon",3,2,85 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11363538,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363503/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"2,95",Miliar,"Rumah di Bsd, Kencana Loka, Uk 150 M2. Bsd, Tangerang.","BSD Kencana Loka, Tangerang","Taman, Tempat Jemuran",3,3,150 m²,230 m²,1,rumah,shm - sertifikat hak milik,3500 mah,1,1,1,,,,,hos11363503,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363405/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,685,Juta,Rumah Mewah Murah 2 Lantai SHM Free Biaya Biaya Surat Bebas Banjir,"Babakan, Tangerang"," Akses Parkir, Masjid,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Keamanan 24 jam,  Masjid, Track Lari, Taman,  One Gate System,  Jalur Telepon",3,2,64 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,timur,hos11363405,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363442/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,520,Juta,"Dijual Rumah di Serdang Asri, Panongan Tangerang","Panongan, Tangerang","One Gate System, Taman",3,1,90 m²,65 m²,,rumah,shm - sertifikat hak milik,1300 mah,,,1,,baru,unfurnished,,hos11363442,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363329/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"1,1",Miliar,"Dijual Rumah di Taman Puspa, Citra Raya Tangerang","Cikupa Citra Raya, Tangerang","Taman,  One Gate System, Keamanan 24 jam",3,3,120 m²,100 m²,,rumah,shm - sertifikat hak milik,2200 mah,1,,2,,baru,unfurnished,,hos11363329,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11363314/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"2,6",Miliar,Rumah cluster Jasmine gading serpong,"Gading Serpong, Tangerang"," Jogging Track,  Taman, Tempat Jemuran, Keamanan, Akses Parkir, Keamanan 24 jam, Kitchen Set,  Kolam Renang,  CCTV, Wastafel, Track Lari, Taman,  One Gate System,  Playground",3,3,136 m²,200 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,2,2,2015,sudah renovasi,unfurnished,selatan,hos11363314,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362311/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"3,4",Miliar,"Rumah Bagus SHM di The Eminent Cluster Precia
, Tangerang","BSD Eminent, Tangerang",CCTV,3,3,135 m²,171 m²,,rumah,shm - sertifikat hak milik,2200 mah,1,,1,,bagus,,,hos11362311,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362963/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,2,Miliar,Rumah Baru bagus 2 langai dalam perumahan di BSD,"BSD, Tangerang"," Taman, Lapangan Tenis, Jogging Track, Tempat Jemuran, Keamanan, Kitchen Set,  Masjid, Track Lari, Taman",4,3,112 m²,150 m²,2,rumah,shm - sertifikat hak milik,2200 mah,1,,2,2022,baru,semi furnished,,hos11362963,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362298/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"2,9",Miliar,"Rumah SHM di Cluster Kencana Loka, Tangerang","BSD Kencana Loka, Tangerang",Tempat Jemuran,6,4,200 m²,290 m²,,rumah,shm - sertifikat hak milik,3500 mah,,,2,,bagus,,,hos11362298,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362814/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"1,75",Miliar,DIJUAL RUMAH BSD RAPI SIAP HUNI MOZIA AMARINE 6X10,"BSD, Tangerang"," Taman, CCTV, Jogging Track, Tempat Jemuran, Keamanan, Keamanan 24 jam, Track Lari, Taman,  One Gate System",2,2,60 m²,68 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,2,2022,bagus,unfurnished,,hos11362814,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362767/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,2,Miliar,Dijual rumah sederhana dan luas di Griyaloka Bsd,"BSD, Tangerang"," Keamanan,  Jogging Track, Jalur Telepon, Keamanan 24 jam, Track Lari,  Kolam Renang, Taman",3,2,180 m²,100 m²,1,rumah,shm - sertifikat hak milik,,1,1,1,,bagus,,,hos11362767,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362756/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,455,Juta,Di Jual Cepat Rumah Baru Siap Huni di Cikupa Citra Raya,"Cikupa Citra Raya, Tangerang","Lapangan Bulu Tangkis, Tempat Jemuran, Keamanan, Wastafel, Taman",2,1,72 m²,72 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,1,2022,baru,unfurnished,utara,hos11362756,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362641/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,800,Juta,Rumah Mewah dan terjangkau dekat stasiun cisauk,"Cisauk, Tangerang"," Keamanan,  Tempat Gym, Lapangan Tenis, Jogging Track, Tempat Jemuran, Lapangan Basket,  Track Lari, Wastafel, Taman",3,2,60 m²,70 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,2,2,2022,baru,unfurnished,selatan,hos11362641,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362404/#qid~7abe792b-a7f3-4c78-9517-85af54405a53,Rp,"5,7",Miliar,DIJUAL RUMAH MEWAH Di Foresta BSD Tangerang,"BSD Foresta, Tangerang"," Ac,  Jogging Track, Keamanan, Keamanan 24 jam, AC,  Kolam Renang, Track Lari, Taman",5,4,365 m²,400 m²,1,rumah,shm - sertifikat hak milik,4400 mah,1,1,2,,bagus,semi furnished,timur,hos11362404,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362404/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"5,7",Miliar,DIJUAL RUMAH MEWAH Di Foresta BSD Tangerang,"BSD Foresta, Tangerang"," Ac,  Jogging Track, Keamanan, Keamanan 24 jam, AC,  Kolam Renang, Track Lari, Taman",5,4,365 m²,400 m²,1,rumah,shm - sertifikat hak milik,4400 mah,1,1,2,,bagus,semi furnished,timur,hos11362404,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362376/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,785,Juta,Rumah Elit Harga irit Include Biaya Biaya Surat Lokasi Strategis,"BSD City, Tangerang","Masjid,  Keamanan,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Track Lari,  Jalur Telepon",3,2,85 m²,60 m²,,rumah,shm - sertifikat hak milik,1300 mah,,,2,2022,baru,unfurnished,utara,hos11362376,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362360/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"1,75",Miliar,Rumah Bagus Siap Huni di Vanya Park Bsd (yl),"BSD, Tangerang","Tempat Jemuran, Keamanan, Keamanan 24 jam, Taman,  Playground",,,,,,rumah,,,,,,,,,,hos11362360,,3,2,77 m²,85 m²,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,,2,2010,bagus,unfurnished,selatan
https://www.rumah123.com/properti/tangerang/hos11362289/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,675,Juta,Di Jual Rumah 2 lantai di Cikupa Perumahan Serdang Asri,"Cikupa Citra Raya, Tangerang"," Jogging Track, Tempat Jemuran, Keamanan, Keamanan 24 jam, Wastafel, Track Lari, Taman,  Playground",3,2,72 m²,110 m²,1,rumah,hgb - hak guna bangunan,2200 mah,,1,2,2022,baru,unfurnished,timur,hos11362289,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362271/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,888,Juta,Cluster Toscana Parkville Serpong 10 Juta All In,"BSD City, Tangerang"," Jogging Track, Kolam Renang, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari,  Kolam Renang,  One Gate System, Tempat Gym,  Playground",3,2,60 m²,66 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,1,1,2022,baru,unfurnished,,hos11362271,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11361993/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,10,Miliar,Dijual rumah mewah siap huni di Bukit Golf Fontaine Bleau BSD City,"BSD City, Tangerang"," Lapangan Voli, Lapangan Basket, Lapangan Bulu Tangkis, Keamanan, Taman",5,4,435 m²,438 m²,2,rumah,shm - sertifikat hak milik,3500 mah,1,2,2,,bagus,unfurnished,barat,hos11361993,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11361995/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"1,5",Miliar,"BU, JUAL CEPET RUMAH SEVILLA PARK, 2 LANTAI DAN FURNISH COSTUM, SIAP HUNI, BERIKUT FURNISH","BSD Kencana Loka, Tangerang","Track Lari, Taman, Jogging Track,  Keamanan",2,2,72 m²,80 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,2,2017,bagus,semi furnished,,hos11361995,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362026/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"9,96",Miliar,Enchante Residence 10x22 !!! Cluster paling mewah di BSD City,"BSD, Tangerang"," Ac, Tempat Gym,  Keamanan,  Jogging Track, Kolam Renang,  Taman, Tempat Jemuran, Jalur Telepon, Kitchen Set,  Kolam Renang,  CCTV, Wastafel, Track Lari, Taman,  AC,  Jalur Telepon",5,7,220 m²,398 m²,2,rumah,shm - sertifikat hak milik,16500 mah,1,1,3,2024,baru,semi furnished,,hos11362026,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11361900/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"1,05",Miliar,"MURAH BANGET !! JUAL RUGI !! RUMAH BARU DI LAVON 2, CIKUPA, TANGERANG","Cikupa, Tangerang"," Keamanan, CCTV, Akses Parkir, Wastafel, Taman,  Track Lari, Keamanan 24 jam,  CCTV, Kolam Renang, Lapangan Tenis, Lapangan Bulu Tangkis,  Playground,  Taman,  Tempat Gym, Jogging Track, Tempat Jemuran,  Kolam Renang,  One Gate System,  Tempat Laundry",4,3,77 m²,97 m²,,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,2,2020,baru,unfurnished,,hos11361900,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362014/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"1,2",Miliar,Rumah di Callysta Graha Bintaro 2 Lantai siap huni. 2100,"Graha Raya, Tangerang","Keamanan, AC, Ac",2,2,76 m²,56 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,2,,bagus,,,hos11362014,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362012/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"1,66",Miliar,Rumah Kost 3 Lantai Full Furnished Siap Huni Bsd Zena Sharehouse,"BSD, Tangerang"," Taman, CCTV, Akses Parkir, Keamanan 24 jam, AC,  CCTV, Taman,  Tempat Laundry",6,6,35 m²,103 m²,,rumah,hgb - hak guna bangunan,2200 mah,,,3,,bagus,furnished,selatan,hos11362012,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11362007/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,588,Juta,Hunian Asri Jalan Raya Jombnag Dekat Pintu Toll,"Serua, Tangerang","Masjid,  Taman, Tempat Jemuran, Keamanan 24 jam, AC, Wastafel, Track Lari,  Akses Parkir,  One Gate System, Taman",2,1,72 m²,36 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,1,2022,baru,,,hos11362007,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11361761/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,"4,9",Miliar,Rumah di Gardenia Loka 3 Lantai SHM Bagus. 2102,"Graha Raya, Tangerang","One Gate System, Keamanan, Kitchen Set, Keamanan 24 jam, Ac, AC",5,5,154 m²,500 m²,2,rumah,shm - sertifikat hak milik,7600 mah,2,,3,,bagus,,,hos11361761,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11361759/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,Rp,588,Juta,Terbaru Cluster Minimalis Sudimara Dekat Stasiun,"Jombang, Tangerang","Masjid,  Taman, Tempat Jemuran, Keamanan 24 jam, AC, Wastafel,  CCTV, Track Lari, Taman,  One Gate System",2,1,72 m²,36 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,1,2022,baru,furnished,,hos11361759,,,,,,,,,,,,,,,,
