url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,jumlah lantai,kondisi properti,kondisi perabotan,id iklan,carport,kt. pembantu,km. pembantu,garasi,tahun dibangun,hadap,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,garages,floors,property condition,furnishing,maid bedrooms,maid bathrooms,building orientation,building age
https://www.rumah123.com/properti/bogor/hos10612637/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"1,08",Miliar,Rumah Minimalis Modern Dekat Bojongsari Bebas Banjir Harga All In Siap Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,2,60 m²,65 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos10612637,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10260172/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"2,4",Miliar,Rumah Strategis Dekat Sentul Di Villa Bogor Indah Harga All In Siap Kpr,"Ciparigi, Bogor","Taman, Keamanan",4,3,153 m²,200 m²,rumah,shm - sertifikat hak milik,3500 mah,2,bagus,semi furnished,hos10260172,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10260204/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,930,Juta,Rumah Siap Kpr Dekat Babakan di Natura City Harga All In Nego,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,84 m²,39 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10260204,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10260184/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,900,Juta,Rumah Bebas Banjir Dekat Cisauk Harga All In di Serpong Natura City Siap Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,81 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,sudah renovasi,semi furnished,hos10260184,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10023294/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"2,04",Miliar,Rumah Asri Nego Harga All In Kpr di Kaki Gunung Salak Dekat Tamansari,"Tamansari, Bogor","Taman, Keamanan",4,3,180 m²,120 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10023294,,,,2,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612536/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"1,68",Miliar,Rumah Luas Strategis Dekat Kota Wisata di Cibubur Country Harga All In Kpr,"Kota Wisata, Bogor","Taman, Keamanan",3,2,200 m²,90 m²,rumah,hgb - hak guna bangunan,2200 mah,1,,unfurnished,hos10612536,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612540/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"1,02",Miliar,Rumah Bebas Banjir Permata Cimanggis Dekat Cibinong Bisa Kpr Harga All In,"Tapos, Bogor","Taman, Keamanan",2,1,86 m²,50 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10612540,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612589/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,900,Juta,Rumah Strategis Bebas Banjir Dekat Gunung Sindur Harga All In Siap Kpr,"Bojongsari, Bogor","Taman, Keamanan",3,1,81 m²,81 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10612589,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10944951/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,630,Juta,Rumah Minimalis di Metland Cileungsi Dekat Kota Wisata Harga All In Kpr,"Cileungsi, Bogor","Taman, Keamanan",,,,,rumah,,,,,,hos10944951,,,,,,,2,1,84 m²,70 m²,1,shm - sertifikat hak milik,1300 mah,,1,bagus,unfurnished,,,timur,
https://www.rumah123.com/properti/bogor/hos10739217/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"1,15",Miliar,Rumah Murah Dekat Bsd Di Serpong Natura Acacia Harga All In Bisa Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",3,2,94 m²,70 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,furnished,hos10739217,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11036150/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"2,04",Miliar,Rumah Asri di Danau Bogor Raya Dekat Sempur Harga All In Siap Kpr,"Katulampa, Bogor","Taman, Keamanan",3,3,128 m²,200 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos11036150,1,1,,,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11035987/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,599,Juta,Rumah Harga All In di Limus Pratama Regency Dekat Legenda Wisata Siap Kpr,"Cileungsi, Bogor","Taman, Keamanan",2,1,72 m²,60 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11035987,1,,,,,barat laut,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11035986/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,600,Juta,Rumah Siap Huni Dekat Ciracas di Limus Pratama Regency Harga All In Kpr,"Cileungsi, Bogor","Taman, Keamanan",2,1,72 m²,60 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11035986,1,,,,,barat laut,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10711987/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,650,Juta,Rumah Siap Huni Di Villa Bogor Indah Dekat Cilebut Siap Kpr Harga All In,"Kedung Halang, Bogor","Taman, Keamanan",2,1,66 m²,33 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10711987,1,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10977738/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"1,44",Miliar,Rumah Strategis Dekat Dramaga di Bogor Raya Permai Siap Kpr Harga All In,"Curug, Bogor","Taman, Keamanan",4,3,126 m²,180 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10977738,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612780/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"1,2",Miliar,Rumah Strategis 2 Lantai Dekat Cileungsi Bebas Banjir Harga All In Kpr,"Cileungsi, Bogor","Taman, Keamanan",2,3,98 m²,78 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10612780,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10875178/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,530,Juta,Rumah Harga All In Dekat Bojongsari di Cendana Green Village Bisa Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,70 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10875178,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10260279/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,599,Juta,Rumah Strategis Siap Huni Dekat Gunung Sindur Harga All In Bisa Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,2,90 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10260279,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10997111/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"1,4",Miliar,Rumah Siap Kpr Harga All In di Serpong Natura City Dekat Pamulang,"Gunung Sindur, Bogor","Taman, Keamanan",4,4,120 m²,98 m²,rumah,,2200 mah,2,bagus,unfurnished,hos10997111,1,1,,,,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11126963/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,699,Juta,Rumah Strategis Harga All In di Cibinong Green Park Dekat Sukmajaya Siap Kpr,"Cibinong, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",2,1,88 m²,40 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11126963,1,,,,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10561993/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"1,44",Miliar,Rumah Strategis 2 Lantai Di Sentul City Dekat Tol Bisa Kpr Harga All In,"Sentul City, Bogor","Taman, Keamanan",3,2,90 m²,110 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10561993,1,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos9963773/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"2,04",Miliar,Rumah Seken Nego Harga All In di Kaki Gunung Salak Bogor Nirwana Residence,"Tanah Sareal, Bogor","Taman, Keamanan",4,3,180 m²,120 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos9963773,2,,,2,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10506054/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"1,5",Miliar,Rumah Strategis Siap Kpr Dekat Stasiun Cibinong Harga All In Nego,"Cibinong, Bogor","Taman, Keamanan",3,3,164 m²,104 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10506054,1,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10664792/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,500,Juta,Rumah Bebas Banjir di Permata Hill Residence Harga All In Nego Siap Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,68 m²,36 m²,rumah,,1300 mah,1,bagus,unfurnished,hos10664792,1,,,1,,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10433466/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"2,55",Miliar,Rumah Asri Bebas Banjir di Bukit Golf Riverside Harga All In Nego Siap Kpr,"Gunung Putri, Bogor","Taman, Keamanan",3,3,165 m²,160 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10433466,1,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10429258/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"1,08",Miliar,Rumah Townhouse Siap Kpr Harga All In Nego di Bogor,"Gunung Sindur, Bogor","Taman, Keamanan",2,2,60 m²,65 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos10429258,1,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10184449/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"2,4",Miliar,Rumah Luas Harga All In Kpr di Villa Bogor Indah Siap Huni,"Ciparigi, Bogor","Taman, Keamanan",4,3,153 m²,200 m²,rumah,shm - sertifikat hak milik,3500 mah,2,bagus,semi furnished,hos10184449,1,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10124925/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,930,Juta,Rumah Seken Nego Bebas Banjir di Tangsel Natura City Harga All In Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,39 m²,84 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10124925,1,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10162429/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,900,Juta,Rumah Siap Huni Nego di Serpong Natura City Harga All In Siap Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,81 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,sudah renovasi,semi furnished,hos10162429,1,,,1,,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10574634/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"1,68",Miliar,Rumah Strategis Siap Kpr Di Cibubur Country Harga All In Nego,"Gunung Putri, Bogor","Taman, Keamanan",3,2,200 m²,90 m²,rumah,,2200 mah,1,,unfurnished,hos10574634,1,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10844215/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,"1,68",Miliar,Rumah Siap Kpr Dekat Cibubur di Legenda Wisata Zona Vivaldi Harga All In,"Gunung Putri, Bogor","Taman, Keamanan",3,2,186 m²,110 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10844215,1,,,,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10847107/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,810,Juta,Rumah Strategis Bebas Banjir Dekat Cibubur Harga All In Siap Kpr,"Cibubur, Bogor","Taman, Keamanan",2,1,90 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10847107,1,,,,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10846100/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,725,Juta,Rumah Strategis Bebas Banjir Di Mutiara Sentul Harga All In Siap Kpr,"Babakan Madang, Bogor","Taman, Keamanan",2,1,84 m²,36 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos10846100,1,,,,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10875216/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,530,Juta,Rumah Strategis Bebas Banjir Dekat Ciputat Harga All In Bisa Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,70 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10875216,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10875286/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,530,Juta,Rumah Strategis Siap Huni Dekat Setu Bebas Banjir Bisa Kpr Harga All In,"Gunung Sindur, Bogor","Taman, Keamanan",,,,,rumah,,,,,,hos10875286,,,,,,,2,1,70 m²,36 m²,1,shm - sertifikat hak milik,1300 mah,,1,bagus,unfurnished,,,,
https://www.rumah123.com/properti/bogor/hos10612788/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rp,780,Juta,Rumah Dekat Tanah Sareal di Laladon Residence Bisa Kpr Harga Nego,"Ciomas, Bogor","Taman, Keamanan",3,2,116 m²,85 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10612788,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10984236/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"1,62",Miliar,Rumah Cantik Dekat Cilebut Di Perum Bojong Depok Baru Harga All In Kpr,"Bojong, Bogor","Taman, Keamanan",5,2,104 m²,180 m²,rumah,shm - sertifikat hak milik,2200 mah,3,bagus,unfurnished,hos10984236,1,1,,,,timur laut,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612772/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"1,08",Miliar,Rumah Cluster 2 Lantai Di The Green Hill Cluster Bay Hill Dekat Citayam Harga All In Kpr,"Cibinong, Bogor","Taman, Keamanan",3,2,84 m²,84 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10612772,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612764/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"1,98",Miliar,Rumah Luas 2 Lantai Dekat Sukaraja Akses Mudah Dekat Tol Harga All In Kpr,"Tanah Sareal, Bogor","Taman, Keamanan",6,3,120 m²,155 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10612764,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612873/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"2,55",Miliar,Rumah Strategis Dekat Jatisampurna di Bukit Golf Riverside Harga All In Kpr,"Gunung Putri, Bogor","Taman, Keamanan",3,3,165 m²,160 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10612873,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11118288/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,499,Juta,Rumah Dekat Cileungsi di Srimaya Residence Harga All In Siap Kpr,"Cileungsi, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",2,1,60 m²,30 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11118288,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10836121/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,780,Juta,Rumah Siap Huni di Perumahan Cimahpar Residence Bisa Kpr Harga All In,"Cimahpar, Bogor","Taman, Keamanan",2,1,105 m²,55 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos10836121,1,,,,,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10867076/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,530,Juta,Rumah Asri Siap Kpr Dekat Pamulang di Cendana Green Village Harga All In,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,70 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10867076,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11178723/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,3,Miliar,Rumah Sentul City Asri Nyaman Lokasi Dekat Dengan Puncak,"Sentul City, Bogor",Taman,4,2,162 m²,196 m²,rumah,shm - sertifikat hak milik,,2,,unfurnished,hos11178723,1,1,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612819/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"1,38",Miliar,Rumah Strategis Siap Kpr Dekat Sentul City Harga All In Nego,"Sentul City, Bogor","Taman, Keamanan",3,2,105 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos10612819,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11045441/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,810,Juta,Rumah Strategis Siap Kpr Harga All In di Metland Cileungsi Bebas Banjir,"Cileungsi, Bogor","Keamanan 24 jam, Tempat Jemuran, Taman",2,1,90 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11045441,1,,,,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11045132/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"1,44",Miliar,Rumah Luas Strategis Siap Kpr di Cimanggu Permai Bebas Banjir Harga All In,"Tanah Sareal, Bogor","Taman, Keamanan",4,2,198 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos11045132,1,1,,1,,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10844142/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"1,68",Miliar,Rumah Seken di Legenda Wisata Zona Vivaldi Harga All In Kpr,"Gunung Putri, Bogor","Taman, Keamanan",3,2,186 m²,110 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10844142,1,,,,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10846914/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,810,Juta,Rumah Strategis Siap Kpr di Metland Cileungsi Harga All In Nego,"Cileungsi, Bogor","Taman, Keamanan",2,1,90 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10846914,1,,,,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11307363/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,752,Juta,Rumah Mewah Hanya 752jt Selangkah Ke Pintu Tol Salabanda,"Sentul, Bogor","Taman, Keamanan 24 jam, Akses Parkir,  Kolam Renang,  Taman, Track Lari,  CCTV, Kolam Renang,  Keamanan,  One Gate System, Lapangan Bola,  Jogging Track",,,82 m²,80 m²,rumah,shm - sertifikat hak milik,2200 mah,1,baru,,hos11307363,,,,,2021,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos9841869/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,"16,5",Miliar,cepat Rumah mewah sentul city view gunung salak,"Sentul City, Bogor","Taman, Keamanan 24 jam,  Taman, Jalur Telepon,  Jalur Telepon, Jogging Track, AC,  Ac,  One Gate System, Track Lari, Keamanan",3,2,2916 m²,500 m²,rumah,,3500 mah,2,bagus,unfurnished,hos9841869,4,1,,4,2016,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11263512/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rp,945,Juta,Rumah Minimalis Sentul City,"Sentul City, Bogor","Keamanan 24 jam,  Taman, Masjid, Keamanan",3,1,70 m²,90 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,,hos11263512,1,,,1,,selatan,,,,,,,,,,,,,,,
