,price_in_rp,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,maid_bedrooms,maid_bathrooms,floors,property_condition,garages,furnishing,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
1027,1080000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,84.0,84.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,1140000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,84.0,76.0,1,"lainnya (ppjb,girik,adat,dll)",0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1140000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,84.0,76.0,0,"lainnya (ppjb,girik,adat,dll)",0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1380000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,105.0,150.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1620000000.0, Bogor,-6.4824535,106.8367054,5.0,2.0,104.0,180.0,1,shm - sertifikat hak milik,1,0,3.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,810000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,105.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,695000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,82.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,450000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,72.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,850000000.0, Bogor,-6.4824535,106.8367054,3.0,1.0,131.0,177.0,0,shm - sertifikat hak milik,0,0,2.0,bagus sekali,1,unfurnished,1300.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,655000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,78.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,furnished,1300.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,545000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,68.0,36.0,0,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,2000000000.0, Bogor,-6.4824535,106.8367054,4.0,4.0,144.0,300.0,2,shm - sertifikat hak milik,0,0,2.0,sudah renovasi,2,semi furnished,3300.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,649000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,68.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,furnished,1300.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,2900000000.0, Bogor,-6.4824535,106.8367054,3.0,4.0,530.0,270.0,0,shm - sertifikat hak milik,1,1,1.0,bagus,4,semi furnished,3500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,688000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,74.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1350000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,94.0,96.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,semi furnished,2200.0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,400000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,80.0,48.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,200000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,36.0,1,hgb - hak guna bangunan,0,0,1.0,baru,1,unfurnished,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,575000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,88.0,55.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1500000000.0, Bogor,-6.4824535,106.8367054,4.0,3.0,200.0,400.0,2,shm - sertifikat hak milik,1,1,2.0,baru,0,semi furnished,4400.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,644000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,76.0,36.0,0,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,500000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,60.0,54.0,2,shm - sertifikat hak milik,0,0,2.0,baru,2,unfurnished,2200.0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,600000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,70.0,54.0,2,shm - sertifikat hak milik,0,0,2.0,butuh renovasi,2,unfurnished,2200.0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,400000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,61.0,40.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,400000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,61.0,40.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,560000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,64.0,40.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,600000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,70.0,54.0,2,shm - sertifikat hak milik,0,0,2.0,baru,2,unfurnished,2200.0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,655000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,78.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,500000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,60.0,54.0,2,shm - sertifikat hak milik,0,0,2.0,baru,2,unfurnished,2200.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,600000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,70.0,54.0,2,shm - sertifikat hak milik,0,0,2.0,baru,2,unfurnished,2200.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,999000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,72.0,90.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,750000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,105.0,90.0,1,shm - sertifikat hak milik,0,0,1.0,sudah renovasi,0,furnished,1300.0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,185000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,50.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,500000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,60.0,54.0,2,shm - sertifikat hak milik,0,0,2.0,baru,2,unfurnished,2200.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,590000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,599000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,514000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,42.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,624000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,84.0,48.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,624000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,84.0,48.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,494000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,69.0,41.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,594000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,499000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,63.0,41.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,499000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,63.0,41.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,599000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,599000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,72.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,1100000000.0, Bogor,-6.4824535,106.8367054,3.0,2.0,84.0,84.0,0,shm - sertifikat hak milik,0,0,2.0,bagus sekali,1,furnished,2200.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,600000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,77.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,470000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,147.0,40.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,470000000.0, Bogor,-6.4824535,106.8367054,2.0,1.0,147.0,40.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,780000000.0, Bogor,-6.5183495,106.8512789,2.0,1.0,105.0,55.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,700000000.0, Bogor,-6.5183495,106.8512789,3.0,3.0,90.0,80.0,2,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,650000000.0, Bogor,-6.5183495,106.8512789,2.0,1.0,66.0,33.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,1350000000.0, Bogor,-6.5183495,106.8512789,4.0,3.0,135.0,90.0,2,shm - sertifikat hak milik,0,0,2.0,bagus,0,semi furnished,4400.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,1350000000.0, Bogor,-6.5183495,106.8512789,3.0,2.0,94.0,96.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,semi furnished,2200.0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,4000000000.0, Bogor,-6.5183495,106.8512789,3.0,2.0,377.0,277.0,0,"lainnya (ppjb,girik,adat,dll)",0,0,1.0,bagus,0,unfurnished,4400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,5000000000.0, Bogor,-6.5183495,106.8512789,4.0,4.0,746.0,369.0,7,shm - sertifikat hak milik,0,1,2.0,bagus,0,unfurnished,2200.0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,7500000000.0, Bogor,-6.5183495,106.8512789,4.0,3.0,1720.0,700.0,2,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,7600.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,770000000.0, Bogor,-6.5183495,106.8512789,3.0,2.0,77.0,60.0,1,shm - sertifikat hak milik,0,0,2.0,baru,1,unfurnished,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,5200000000.0, Bogor,-6.5183495,106.8512789,5.0,4.0,983.0,1200.0,6,hgb - hak guna bangunan,1,1,2.0,bagus,0,semi furnished,5500.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,1500000000.0, Bogor,-6.577853,106.8507965,3.0,3.0,144.0,150.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,2400000000.0, Bogor,-6.577853,106.8507965,4.0,3.0,153.0,200.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,semi furnished,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,650000000.0, Bogor,-6.577853,106.8507965,2.0,1.0,66.0,33.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,650000000.0, Bogor,-6.577853,106.8507965,2.0,1.0,66.0,33.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,650000000.0, Bogor,-6.577853,106.8507965,2.0,1.0,66.0,33.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,1440000000.0, Bogor,-6.577853,106.8507965,3.0,2.0,90.0,110.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,1890000000.0, Bogor,-6.577853,106.8507965,2.0,3.0,112.0,110.0,0,hgb - hak guna bangunan,1,1,2.0,baru,1,unfurnished,2200.0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2380000000.0, Bogor,-6.577853,106.8507965,2.0,3.0,144.0,136.0,2,shm - sertifikat hak milik,1,1,2.0,baru,0,unfurnished,2200.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,1980000000.0, Bogor,-6.5726115,106.8011015,6.0,3.0,120.0,155.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,7000000000.0, Bogor,-6.5726115,106.8011015,7.0,5.0,940.0,450.0,3,shm - sertifikat hak milik,0,0,2.0,bagus sekali,2,unfurnished,4400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,2040000000.0, Bogor,-6.5726115,106.8011015,4.0,3.0,180.0,120.0,2,shm - sertifikat hak milik,0,0,2.0,bagus,2,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,1980000000.0, Bogor,-6.5726115,106.8011015,6.0,3.0,120.0,155.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,1440000000.0, Bogor,-6.5726115,106.8011015,4.0,2.0,198.0,150.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1980000000.0, Bogor,-6.5726115,106.8011015,6.0,3.0,120.0,155.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1440000000.0, Bogor,-6.5726115,106.8011015,4.0,2.0,198.0,150.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1440000000.0, Bogor,-6.5726115,106.8011015,4.0,2.0,198.0,150.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1980000000.0, Bogor,-6.5726115,106.8011015,6.0,3.0,120.0,155.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,1440000000.0, Bogor,-6.5726115,106.8011015,4.0,2.0,198.0,150.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,2000000000.0, Bogor,-6.5726115,106.8011015,5.0,2.0,198.0,230.0,1,shm - sertifikat hak milik,0,0,2.0,bagus sekali,0,unfurnished,2200.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,587000000.0, Bogor,-6.5726115,106.8011015,3.0,1.0,60.0,60.0,1,hgb - hak guna bangunan,0,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,500000000.0, Bogor,-6.5726115,106.8011015,2.0,1.0,78.0,50.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1350000000.0, Bogor,-6.5726115,106.8011015,3.0,2.0,94.0,96.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,semi furnished,2200.0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,630000000.0, Bogor,-6.5726115,106.8011015,2.0,1.0,36.0,90.0,2,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,5000000000.0, Bogor,-6.5726115,106.8011015,4.0,2.0,808.0,350.0,0,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,4400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,633000000.0, Bogor,-6.5726115,106.8011015,2.0,1.0,72.0,36.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,4320000000.0, Bogor,-6.5726115,106.8011015,4.0,4.0,216.0,307.0,2,shm - sertifikat hak milik,1,1,2.0,baru,0,unfurnished,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,3550000000.0, Bogor,-6.5726115,106.8011015,4.0,3.0,180.0,249.0,2,shm - sertifikat hak milik,1,1,2.0,baru,0,unfurnished,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,569000000.0, Bogor,-6.5726115,106.8011015,4.0,2.0,82.0,70.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,semi furnished,1300.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
