,certificate,property_condition,furnishing,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,maid_bedrooms,maid_bathrooms,floors,garages,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
1005,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.1677445,106.4977165,4.0,3.0,160.0,190.0,2,1,1,2.0,0,3500.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Jakarta Utara,-6.1024783,106.7411903,3.0,3.0,200.0,297.0,2,1,1,2.0,1,5500.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,shm - sertifikat hak milik,baru,semi furnished, Bogor,-6.4824535,106.8367054,4.0,3.0,200.0,400.0,2,1,1,2.0,0,4400.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.2719831,106.9872978,3.0,2.0,90.0,81.0,1,0,0,1.0,0,2200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.3218075,106.6720399,5.0,4.0,162.0,120.0,1,1,1,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3007333,106.586126,4.0,4.0,144.0,177.0,2,1,1,2.0,0,4400.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,shm - sertifikat hak milik,bagus,furnished, Depok,-6.3994989,106.7358134,3.0,3.0,234.0,150.0,2,0,0,1.0,2,3500.0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Bogor,-6.5183495,106.8512789,2.0,1.0,105.0,44.0,1,0,0,1.0,0,2200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2392714,106.61373,4.0,2.0,96.0,110.0,0,0,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,shm - sertifikat hak milik,bagus,furnished, Bogor,-6.3551778,106.8483112,2.0,2.0,60.0,55.0,1,0,0,2.0,0,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2058045,106.6332435,3.0,2.0,85.0,60.0,1,0,0,2.0,0,1300.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,shm - sertifikat hak milik,sudah renovasi,semi furnished, Jakarta Barat,-6.1612309,106.5361526,4.0,3.0,180.0,350.0,1,1,1,3.0,1,4400.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Selatan,-6.2844612,106.7018836,5.0,3.0,260.0,350.0,2,1,1,2.0,0,4400.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,81.0,65.0,1,0,0,1.0,0,1300.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,shm - sertifikat hak milik,bagus,semi furnished, Bogor,-6.5183495,106.8512789,3.0,3.0,406.0,250.0,1,1,1,2.0,1,2200.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,shm - sertifikat hak milik,baru,furnished, Tangerang,-6.3007333,106.586126,4.0,3.0,84.0,126.0,1,0,0,3.0,0,2200.0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,shm - sertifikat hak milik,baru,unfurnished, Jakarta Selatan,-6.3304165,106.8254635,4.0,4.0,101.0,260.0,2,2,1,3.0,1,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,shm - sertifikat hak milik,baru,semi furnished, Bekasi,-6.1817523,106.9736839,3.0,2.0,53.0,63.0,1,0,0,2.0,0,1300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.327523,106.6249784,2.0,2.0,84.0,54.0,1,1,0,1.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.2080499,106.891185,2.0,2.0,44.0,90.0,0,0,0,2.0,1,2200.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.4824535,106.8367054,2.0,1.0,84.0,48.0,1,0,0,1.0,1,1300.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Barat,-6.15966,106.786205,6.0,2.0,198.0,500.0,0,1,1,3.0,2,7700.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3715057,106.6763056,3.0,2.0,64.0,60.0,1,0,0,2.0,0,1300.0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,shm - sertifikat hak milik,baru,unfurnished, Jakarta Pusat,-6.184885,106.8454394,2.0,1.0,20.0,37.0,0,0,0,2.0,0,2200.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,shm - sertifikat hak milik,bagus sekali,furnished, Bogor,-6.5183495,106.8512789,5.0,4.0,1023.0,401.0,2,1,1,2.0,2,4400.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.43971,106.7051599,2.0,1.0,60.0,40.0,1,0,0,1.0,0,1300.0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2058045,106.6332435,2.0,2.0,120.0,102.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Timur,-6.2080499,106.891185,4.0,4.0,300.0,175.0,2,1,0,2.0,1,7700.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,shm - sertifikat hak milik,bagus sekali,unfurnished, Bogor,-6.4824535,106.8367054,3.0,1.0,131.0,177.0,0,0,0,2.0,1,1300.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Selatan,-6.2836594,106.819175,4.0,4.0,740.0,340.0,2,1,1,1.0,2,10600.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,shm - sertifikat hak milik,bagus sekali,unfurnished, Jakarta Pusat,-6.195169,106.838157,7.0,8.0,733.0,548.0,2,2,1,2.0,4,13900.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.315046,107.1542629,2.0,2.0,84.0,62.0,1,0,0,2.0,0,2200.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.2623791,106.5220235,4.0,3.0,224.0,340.0,3,1,1,2.0,3,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,hgb - hak guna bangunan,bagus,unfurnished, Depok,-6.4281714,106.8368844,2.0,1.0,72.0,72.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.4440036,106.7442652,2.0,1.0,60.0,40.0,1,0,0,1.0,1,1300.0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Utara,-6.1024783,106.7411903,4.0,5.0,520.0,1000.0,2,2,1,3.0,2,16500.0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.1907914,106.8916284,3.0,3.0,56.0,87.0,1,0,0,2.0,1,2200.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,shm - sertifikat hak milik,baru,unfurnished, Jakarta Utara,-6.1024783,106.7411903,5.0,5.0,300.0,500.0,2,2,1,3.0,2,6600.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.1800099,107.0054386,2.0,1.0,60.0,50.0,1,0,0,1.0,1,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Timur,-6.3552216,106.8821299,3.0,2.0,74.0,69.0,2,0,0,2.0,2,2200.0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Utara,-6.1596905,106.9005624,4.0,3.0,390.0,750.0,1,1,1,2.0,1,7600.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,shm - sertifikat hak milik,baru,semi furnished, Bogor,-6.5875072,106.7319552,3.0,2.0,94.0,96.0,1,0,0,1.0,0,2200.0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2294561,106.6089754,2.0,2.0,120.0,102.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,shm - sertifikat hak milik,unfurnished,baru, Tangerang,-6.3007333,106.586126,3.0,2.0,90.0,68.0,0,1,1,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,shm - sertifikat hak milik,baru,semi furnished, Jakarta Selatan,-6.33345,106.810658,3.0,3.0,53.0,100.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,shm - sertifikat hak milik,bagus sekali,semi furnished, Bogor,-6.50635,107.055555,2.0,1.0,120.0,30.0,0,0,0,1.0,0,1300.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.2607598,106.9489954,3.0,2.0,72.0,108.0,1,0,0,2.0,1,2200.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.2054536,107.006438,2.0,1.0,72.0,42.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.399113,106.7999535,3.0,4.0,180.0,200.0,1,1,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,shm - sertifikat hak milik,baru,unfurnished, Jakarta Selatan,-6.2726549,106.833565,4.0,3.0,152.0,186.0,2,1,1,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,84.0,89.0,1,1,1,3.0,0,1300.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.5183495,106.8512789,3.0,1.0,90.0,70.0,1,0,0,1.0,0,1300.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Barat,-6.15966,106.786205,10.0,11.0,136.0,336.0,0,2,0,4.0,0,3500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.4014935,106.9279365,2.0,1.0,84.0,45.0,1,0,0,1.0,0,1300.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3994989,106.7358134,3.0,2.0,84.0,70.0,1,0,0,2.0,0,2200.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2433511,106.6174456,4.0,2.0,96.0,110.0,0,0,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,shm - sertifikat hak milik,bagus sekali,furnished, Jakarta Barat,-6.1852561,106.703769,3.0,2.0,90.0,100.0,0,1,1,2.0,0,4400.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,shm - sertifikat hak milik,baru,unfurnished, Jakarta Selatan,-6.3092895,106.831021,3.0,3.0,118.0,180.0,2,1,1,2.0,0,2200.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3007333,106.586126,3.0,2.0,70.0,50.0,1,0,0,2.0,2,1300.0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2623791,106.5220235,4.0,4.0,157.0,270.0,0,0,0,2.0,1,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,shm - sertifikat hak milik,baru,semi furnished, Tangerang,-6.2623791,106.5220235,4.0,3.0,105.0,134.0,2,0,1,2.0,0,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Selatan,-6.3026685,106.7784585,5.0,4.0,624.0,450.0,2,2,1,2.0,2,5500.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.397933,106.7679611,3.0,2.0,84.0,85.0,2,0,0,2.0,0,2200.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3007333,106.586126,5.0,7.0,300.0,480.0,2,1,1,3.0,2,11000.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,hgb - hak guna bangunan,bagus,unfurnished, Bogor,-6.5183495,106.8512789,4.0,3.0,396.0,299.0,2,1,1,2.0,2,4400.0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.387334,106.6872949,2.0,1.0,60.0,36.0,1,0,0,1.0,1,1300.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,"lainnya (ppjb,girik,adat,dll)",baru,semi furnished, Tangerang,-6.2623791,106.5220235,3.0,2.0,124.0,138.0,2,0,1,2.0,1,2200.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,shm - sertifikat hak milik,sudah renovasi,unfurnished, Bekasi,-6.3102779,106.9565924,2.0,1.0,66.0,57.0,1,0,0,1.0,1,1300.0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.332401,106.7907829,2.0,1.0,75.0,36.0,1,0,0,1.0,1,1300.0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Pusat,-6.195169,106.838157,4.0,4.0,660.0,800.0,2,2,1,2.0,2,24000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2452287,106.5037491,3.0,2.0,96.0,120.0,2,0,0,2.0,1,2200.0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,hgb - hak guna bangunan,baru,unfurnished, Bekasi,-6.3102779,106.9565924,3.0,2.0,72.0,80.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,shm - sertifikat hak milik,bagus,semi furnished, Bekasi,-6.30538,106.9294595,3.0,2.0,115.0,113.0,1,0,0,1.0,1,4400.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,shm - sertifikat hak milik,bagus sekali,semi furnished, Jakarta Selatan,-6.3026685,106.7784585,5.0,5.0,300.0,700.0,2,1,1,3.0,2,10600.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,shm - sertifikat hak milik,baru,semi furnished, Depok,-6.397933,106.7679611,3.0,2.0,92.0,74.0,2,0,0,2.0,2,2200.0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,shm - sertifikat hak milik,butuh renovasi,semi furnished, Jakarta Utara,-6.116632,106.7795128,4.0,3.0,300.0,450.0,1,1,1,2.0,1,7700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3977255,106.8427795,3.0,4.0,194.0,120.0,1,1,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,shm - sertifikat hak milik,bagus,furnished, Bogor,-6.569745,106.7772769,8.0,3.0,264.0,400.0,3,1,1,2.0,0,4400.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,hgb - hak guna bangunan,bagus,unfurnished, Bogor,-6.387334,106.6872949,2.0,1.0,68.0,36.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.332401,106.7907829,3.0,2.0,70.0,115.0,1,0,0,2.0,0,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.381012,106.9620255,2.0,1.0,90.0,45.0,1,0,0,1.0,0,1300.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Utara,-6.1024783,106.7411903,3.0,3.0,102.0,160.0,2,1,1,1.0,0,4400.0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2452287,106.5037491,2.0,1.0,72.0,72.0,1,0,0,1.0,1,1300.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.5721445,106.907121,2.0,1.0,84.0,36.0,1,0,0,1.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.1817523,106.9736839,2.0,1.0,90.0,70.0,1,1,1,1.0,0,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3977255,106.8427795,3.0,2.0,119.0,90.0,0,0,0,1.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.1611551,106.5572155,2.0,2.0,72.0,63.0,0,0,0,2.0,2,2200.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,"lainnya (ppjb,girik,adat,dll)",bagus,semi furnished, Tangerang,-6.3007333,106.586126,5.0,5.0,396.0,465.0,0,0,0,3.0,0,4400.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,shm - sertifikat hak milik,sudah renovasi,furnished, Tangerang,-6.1829669,106.682727,2.0,2.0,66.0,86.0,2,0,0,2.0,0,4400.0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.387334,106.6872949,2.0,1.0,84.0,39.0,1,0,0,1.0,0,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
